Delay (Days),Bugs Found,Bugs Fixed,Bug Fix Ratio,Team Size,Hours Worked,Budget (USD),Risk Factor,Critical Issues Found,Critical Issue Ratio,Feature Delivery Ratio,Team Skill Level,Resource Utilization Rate,Client Involvement,Complexity Score
36.2,58,47,0.8103448275862069,8,232,177396,9,6,0.10344827586206896,1.0,Low,66,High,Medium
27.8,35,27,0.7714285714285715,18,1202,164925,5,4,0.11428571428571428,0.9545454545454546,Low,61,Medium,Medium
50.0,60,23,0.38333333333333336,13,1902,134416,5,18,0.3,0.6086956521739131,Medium,60,Low,Low
50.0,66,25,0.3787878787878788,10,1026,140462,5,25,0.3787878787878788,0.4117647058823529,Medium,61,High,Low
41.2,30,30,1.0,5,1631,95288,3,10,0.3333333333333333,0.5238095238095238,Low,59,High,High
50.0,55,18,0.32727272727272727,18,301,66609,7,22,0.4,0.8333333333333334,High,52,Low,Low
50.0,89,66,0.7415730337078652,15,566,99393,4,35,0.39325842696629215,1.0,Medium,95,High,High
50.0,95,66,0.6947368421052632,20,1561,171236,1,39,0.4105263157894737,0.3333333333333333,Low,95,Low,Low
37.7,34,30,0.8823529411764706,16,1930,79660,2,7,0.20588235294117646,0.8260869565217391,Medium,50,High,Medium
16.5,14,9,0.6428571428571429,20,1942,51215,10,1,0.07142857142857142,1.0,Low,71,High,High
20.299999999999997,24,23,0.9583333333333334,12,1986,69923,3,0,0.0,0.5652173913043478,Low,67,Medium,Low
50.0,64,19,0.296875,11,1946,81209,8,28,0.4375,0.7894736842105263,Low,55,Low,Low
47.0,56,18,0.32142857142857145,5,1891,148413,9,11,0.19642857142857142,0.8695652173913043,Medium,59,High,Medium
50.0,89,5,0.056179775280898875,12,1172,52852,7,30,0.33707865168539325,0.2727272727272727,Low,94,Medium,High
30.8,26,20,0.7692307692307693,19,275,68102,9,13,0.5,0.8863636363636364,Medium,95,High,Low
50.0,79,35,0.4430379746835443,10,1136,164452,6,21,0.26582278481012656,0.5909090909090909,Medium,64,Medium,High
50.0,82,70,0.8536585365853658,19,635,92928,4,16,0.1951219512195122,0.98,High,93,High,High
50.0,83,10,0.12048192771084337,17,1830,57214,4,24,0.2891566265060241,0.14285714285714285,High,92,High,Low
48.0,49,30,0.6122448979591837,19,236,90832,3,17,0.3469387755102041,0.4,Low,91,High,Medium
26.7,55,40,0.7272727272727273,12,1868,130565,5,1,0.01818181818181818,0.96,Low,64,Medium,Medium
50.0,86,83,0.9651162790697675,19,1783,89989,3,33,0.38372093023255816,0.925,High,75,High,Medium
19.4,18,2,0.1111111111111111,19,1094,196842,9,1,0.05555555555555555,0.9545454545454546,Low,65,Low,Medium
50.0,94,81,0.8617021276595744,17,1324,64123,2,43,0.4574468085106383,0.8064516129032258,Low,63,Medium,High
40.1,20,19,0.95,12,963,189155,3,10,0.5,0.25,Low,52,Low,High
50.0,97,91,0.9381443298969072,16,491,133983,2,46,0.4742268041237113,0.9487179487179487,Medium,59,Medium,High
33.3,25,23,0.92,7,1221,58292,8,10,0.4,0.9069767441860465,Low,56,High,High
37.900000000000006,37,0,0.0,11,1852,131223,3,7,0.1891891891891892,0.0,Medium,56,Low,Medium
37.8,45,28,0.6222222222222222,5,1538,159828,1,10,0.2222222222222222,0.9591836734693877,Low,81,Low,Low
50.0,78,67,0.8589743589743589,15,1479,99748,6,26,0.3333333333333333,0.8709677419354839,Medium,78,High,Medium
25.299999999999997,53,53,1.0,11,1879,51372,4,2,0.03773584905660377,0.84375,Low,98,High,Medium
50.0,66,2,0.030303030303030304,19,710,190509,4,18,0.2727272727272727,0.7428571428571429,High,83,Medium,High
30.700000000000003,27,10,0.37037037037037035,7,304,84122,2,13,0.48148148148148145,0.8936170212765957,Medium,97,Low,High
16.4,18,11,0.6111111111111112,15,921,193466,2,1,0.05555555555555555,0.7674418604651163,High,80,Medium,Medium
20.3,14,9,0.6428571428571429,11,696,180935,9,6,0.42857142857142855,0.7916666666666666,Low,92,High,Low
32.6,66,5,0.07575757575757576,14,1675,74646,10,3,0.045454545454545456,0.9512195121951219,High,86,Low,Low
45.3,56,27,0.48214285714285715,12,1088,148719,8,7,0.125,0.7906976744186046,Medium,50,Medium,Low
41.400000000000006,79,61,0.7721518987341772,7,1733,69786,6,1,0.012658227848101266,0.6296296296296297,Low,64,High,High
37.5,38,7,0.18421052631578946,10,988,129418,6,14,0.3684210526315789,1.0,Low,97,High,Low
23.3,40,32,0.8,5,1562,150939,6,3,0.075,0.47058823529411764,Low,96,Low,Medium
40.4,30,16,0.5333333333333333,10,1243,161681,1,13,0.43333333333333335,0.0,Medium,53,Low,Low
50.0,89,77,0.8651685393258427,18,1811,158858,1,44,0.4943820224719101,0.0,Medium,70,Medium,High
42.0,40,0,0.0,5,913,141958,10,14,0.35,0.5714285714285714,High,85,High,High
46.0,42,27,0.6428571428571429,5,556,126070,1,17,0.40476190476190477,0.9444444444444444,Medium,83,Medium,Low
25.299999999999997,34,16,0.47058823529411764,13,1902,79155,7,1,0.029411764705882353,0.8837209302325582,Low,62,High,Low
30.3,69,4,0.057971014492753624,5,1387,62490,8,2,0.028985507246376812,0.2,High,87,Low,Low
50.0,58,51,0.8793103448275862,9,449,97952,4,27,0.46551724137931033,0.875,High,51,Medium,High
50.0,82,68,0.8292682926829268,11,367,94968,5,20,0.24390243902439024,0.8823529411764706,High,76,Low,Medium
19.0,14,2,0.14285714285714285,10,1993,188274,3,7,0.5,0.88,Medium,96,Medium,Medium
50.0,54,49,0.9074074074074074,9,1455,190534,6,17,0.3148148148148148,0.2222222222222222,Medium,62,Low,High
27.799999999999997,48,25,0.5208333333333334,6,1982,81057,4,2,0.041666666666666664,0.7727272727272727,Medium,83,High,Medium
32.4,19,14,0.7368421052631579,8,974,104432,3,9,0.47368421052631576,0.5652173913043478,Low,74,Low,High
20.8,11,0,0.0,14,1119,164535,7,2,0.18181818181818182,0.5789473684210527,High,70,Medium,Low
12.399999999999999,18,5,0.2777777777777778,9,1800,141254,2,0,0.0,0.8064516129032258,High,85,Low,Low
42.0,43,32,0.7441860465116279,18,409,51044,7,13,0.3023255813953488,0.7804878048780488,Low,77,Medium,Low
33.0,40,24,0.6,11,503,84567,10,5,0.125,0.9722222222222222,Low,50,High,High
50.0,97,47,0.4845360824742268,8,1161,143346,9,40,0.41237113402061853,0.972972972972973,Medium,74,High,High
37.2,68,61,0.8970588235294118,18,1438,111601,5,1,0.014705882352941176,0.5555555555555556,High,61,High,Medium
50.0,76,47,0.618421052631579,20,835,111261,1,29,0.3815789473684211,0.8787878787878788,Medium,91,Medium,Medium
50.0,60,49,0.8166666666666667,16,931,105463,1,16,0.26666666666666666,0.625,High,51,Low,Low
45.099999999999994,62,8,0.12903225806451613,5,1470,119698,10,9,0.14516129032258066,0.972972972972973,Low,55,Medium,Low
34.8,48,4,0.08333333333333333,8,456,138013,10,8,0.16666666666666666,0.975609756097561,Low,73,Low,Medium
15.6,28,8,0.2857142857142857,5,1239,154947,8,0,0.0,0.6842105263157895,High,89,Low,Medium
50.0,82,72,0.8780487804878049,19,503,147679,9,31,0.3780487804878049,0.375,Low,83,High,High
48.4,70,59,0.8428571428571429,19,1930,112779,2,11,0.15714285714285714,0.2727272727272727,Low,73,Low,Medium
50.0,62,45,0.7258064516129032,16,1102,102994,4,16,0.25806451612903225,0.7727272727272727,Medium,79,Medium,Low
44.1,79,48,0.6075949367088608,16,1398,73738,2,3,0.0379746835443038,0.8958333333333334,High,83,High,High
38.5,75,37,0.49333333333333335,8,855,178343,2,2,0.02666666666666667,0.8372093023255814,High,65,Low,Medium
50.0,91,52,0.5714285714285714,10,1767,52730,2,27,0.2967032967032967,0.8055555555555556,Low,91,High,High
42.0,55,32,0.5818181818181818,12,1512,77900,6,12,0.21818181818181817,0.2,Medium,75,High,Low
31.0,56,36,0.6428571428571429,7,1602,63649,8,6,0.10714285714285714,0.5384615384615384,High,94,Low,Low
31.5,28,2,0.07142857142857142,16,1155,186823,7,7,0.25,0.7894736842105263,Low,82,High,High
50.0,75,57,0.76,12,214,164399,3,19,0.25333333333333335,0.926829268292683,Low,79,High,Medium
34.7,38,30,0.7894736842105263,13,1076,145432,6,13,0.34210526315789475,1.0,Medium,81,Medium,Low
50.0,94,53,0.5638297872340425,5,930,194757,3,21,0.22340425531914893,0.9302325581395349,High,73,Low,Medium
50.0,91,47,0.5164835164835165,17,709,75826,4,30,0.32967032967032966,0.813953488372093,Low,83,Medium,Low
45.3,55,52,0.9454545454545454,5,291,156561,4,11,0.2,0.7692307692307693,Low,86,Medium,High
40.1,39,28,0.717948717948718,8,1446,161822,4,8,0.20512820512820512,0.64,Medium,53,High,Low
26.0,25,18,0.72,17,1052,151390,3,9,0.36,0.8484848484848485,Low,95,Low,Medium
36.2,64,5,0.078125,15,1240,145892,9,8,0.125,0.8378378378378378,Low,100,High,Low
47.300000000000004,79,24,0.3037974683544304,7,510,127750,4,4,0.05063291139240506,0.75,Low,57,High,High
26.400000000000002,22,20,0.9090909090909091,15,1240,66665,8,5,0.22727272727272727,0.6363636363636364,Medium,61,Low,Medium
47.8,31,0,0.0,7,530,140448,9,15,0.4838709677419355,0.7272727272727273,Low,60,Medium,Low
35.199999999999996,51,9,0.17647058823529413,7,1102,53660,5,3,0.058823529411764705,0.5,Low,53,Low,Low
50.0,83,53,0.6385542168674698,8,347,74784,5,16,0.1927710843373494,0.8125,High,85,High,Low
43.099999999999994,57,24,0.42105263157894735,9,892,123322,10,13,0.22807017543859648,0.8958333333333334,Medium,90,Low,Low
15.5,15,6,0.4,10,1413,173281,5,0,0.0,0.8780487804878049,Medium,70,Medium,Medium
50.0,62,32,0.5161290322580645,13,1374,199409,9,23,0.3709677419354839,1.0,Medium,52,Medium,Low
36.099999999999994,71,56,0.7887323943661971,15,704,185116,3,8,0.11267605633802817,1.0,Medium,91,High,Low
12.100000000000001,11,6,0.5454545454545454,11,1867,167048,1,0,0.0,0.9310344827586207,Medium,66,Low,Low
49.1,64,35,0.546875,11,481,167345,4,13,0.203125,1.0,High,68,Low,Low
16.7,14,4,0.2857142857142857,18,570,174199,1,1,0.07142857142857142,0.7096774193548387,High,70,Low,Medium
50.0,87,67,0.7701149425287356,16,1079,120682,3,40,0.45977011494252873,0.8928571428571429,Low,73,Low,Medium
50.0,97,26,0.26804123711340205,19,1004,142368,6,41,0.422680412371134,0.7272727272727273,High,62,Medium,Medium
47.3,36,27,0.75,5,851,172774,7,18,0.5,0.8275862068965517,Low,75,Low,Low
31.599999999999998,41,24,0.5853658536585366,19,1384,61030,1,7,0.17073170731707318,0.9166666666666666,Medium,86,Low,Low
39.0,51,45,0.8823529411764706,18,415,133547,1,2,0.0392156862745098,0.7857142857142857,Medium,54,Low,High
43.4,31,6,0.1935483870967742,6,677,184240,10,13,0.41935483870967744,0.5,High,62,Medium,Low
22.4,14,11,0.7857142857142857,20,312,147197,8,6,0.42857142857142855,0.9285714285714286,Medium,69,High,Low
30.0,29,13,0.4482758620689655,15,1805,56330,5,4,0.13793103448275862,0.8095238095238095,Low,66,Low,Low
49.8,67,39,0.582089552238806,17,1822,77025,2,13,0.19402985074626866,0.0,Medium,79,High,High
44.9,60,48,0.8,17,765,149712,3,11,0.18333333333333332,0.6666666666666666,High,78,Medium,Medium
50.0,71,64,0.9014084507042254,13,440,166277,9,18,0.2535211267605634,0.2727272727272727,High,100,High,Low
37.3,80,66,0.825,12,903,164215,4,5,0.0625,1.0,Low,86,High,High
50.0,67,38,0.5671641791044776,14,1121,192096,5,24,0.3582089552238806,0.7777777777777778,High,78,Medium,Low
35.4,68,33,0.4852941176470588,13,804,69329,1,8,0.11764705882352941,0.9722222222222222,High,100,Low,Medium
50.0,99,42,0.42424242424242425,11,1206,196900,8,47,0.47474747474747475,0.7777777777777778,Medium,58,Medium,Low
50.0,70,21,0.3,18,1096,183193,7,32,0.45714285714285713,0.9302325581395349,Low,80,Low,Low
48.599999999999994,63,36,0.5714285714285714,16,1206,164180,1,15,0.23809523809523808,0.8666666666666667,Medium,99,High,High
50.0,65,64,0.9846153846153847,16,1043,178817,2,17,0.26153846153846155,0.8857142857142857,Medium,53,High,High
50.0,80,65,0.8125,19,968,128533,4,17,0.2125,0.7647058823529411,High,100,Low,Medium
50.0,77,48,0.6233766233766234,19,1202,158793,2,15,0.19480519480519481,0.6521739130434783,Low,94,High,High
50.0,85,54,0.6352941176470588,14,1153,75318,6,24,0.2823529411764706,0.8181818181818182,High,67,Medium,Low
50.0,62,21,0.3387096774193548,8,1474,191829,6,27,0.43548387096774194,0.96875,Medium,62,Medium,Low
50.0,66,48,0.7272727272727273,5,588,128780,6,21,0.3181818181818182,0.7333333333333333,High,61,Medium,High
50.0,94,69,0.7340425531914894,12,825,164629,9,3,0.031914893617021274,0.8536585365853658,Low,73,Low,High
50.0,66,44,0.6666666666666666,8,221,63977,4,27,0.4090909090909091,0.7222222222222222,High,92,Low,Low
50.0,75,69,0.92,8,597,157796,8,13,0.17333333333333334,0.72,High,52,Low,High
50.0,50,23,0.46,14,1549,75117,4,19,0.38,0.0,Low,73,Low,High
23.9,18,14,0.7777777777777778,13,1248,101868,9,9,0.5,0.8378378378378378,High,100,High,High
30.799999999999997,19,4,0.21052631578947367,5,1878,133530,4,9,0.47368421052631576,1.0,Low,62,High,High
21.9,20,8,0.4,13,1113,89615,9,1,0.05,0.8518518518518519,High,63,Low,High
18.0,11,8,0.7272727272727273,8,1843,134705,6,5,0.45454545454545453,0.9444444444444444,Low,89,High,Medium
46.7,45,10,0.2222222222222222,6,1500,126804,5,12,0.26666666666666666,0.8181818181818182,High,59,Low,Medium
37.3,44,4,0.09090909090909091,15,1908,58507,10,9,0.20454545454545456,0.8,Low,67,Low,Low
39.599999999999994,18,14,0.7777777777777778,19,1104,81554,6,9,0.5,0.6111111111111112,Low,64,High,High
50.0,73,28,0.3835616438356164,13,1249,51748,4,16,0.2191780821917808,0.75,Low,53,Low,Medium
50.0,78,67,0.8589743589743589,6,1059,132124,5,30,0.38461538461538464,0.8571428571428571,High,69,High,Medium
28.200000000000003,52,42,0.8076923076923077,10,369,92186,7,2,0.038461538461538464,0.0,Low,82,Low,Low
50.0,72,62,0.8611111111111112,8,400,95507,7,25,0.3472222222222222,0.7727272727272727,Low,51,Medium,High
50.0,77,7,0.09090909090909091,13,588,75159,10,37,0.4805194805194805,0.6111111111111112,High,78,Low,Low
27.8,12,9,0.75,9,1355,180655,10,5,0.4166666666666667,0.7692307692307693,Medium,89,Low,High
50.0,96,10,0.10416666666666667,13,929,97652,9,43,0.4479166666666667,1.0,High,85,High,Low
50.0,74,31,0.4189189189189189,5,1200,135261,7,37,0.5,0.8936170212765957,Low,55,Low,Low
50.0,47,15,0.3191489361702128,17,1029,53394,9,19,0.40425531914893614,0.7619047619047619,Medium,68,High,Low
39.400000000000006,37,24,0.6486486486486487,10,532,53241,3,14,0.3783783783783784,0.775,Medium,86,High,High
18.8,26,6,0.23076923076923078,7,1214,182683,2,5,0.19230769230769232,0.9523809523809523,Low,90,Low,Low
50.0,80,26,0.325,15,812,112252,7,28,0.35,0.9090909090909091,High,67,High,Medium
10.299999999999999,13,7,0.5384615384615384,10,1245,97816,8,1,0.07692307692307693,1.0,Medium,83,Low,Low
50.0,65,34,0.5230769230769231,12,294,94748,4,29,0.4461538461538462,0.9230769230769231,High,63,Low,Low
47.6,80,5,0.0625,15,1912,168450,6,12,0.15,0.7894736842105263,Medium,92,Low,Low
50.0,91,14,0.15384615384615385,16,578,51218,1,6,0.06593406593406594,0.7142857142857143,Medium,58,Medium,High
50.0,58,6,0.10344827586206896,15,1683,155168,3,20,0.3448275862068966,0.75,High,69,Medium,High
47.9,73,48,0.6575342465753424,13,806,128977,9,12,0.1643835616438356,0.0,High,95,Medium,Medium
42.3,67,2,0.029850746268656716,13,1626,106454,4,6,0.08955223880597014,0.896551724137931,High,59,Medium,Medium
50.0,83,83,1.0,12,1535,180494,4,35,0.42168674698795183,0.8695652173913043,Medium,60,Medium,Medium
17.799999999999997,19,6,0.3157894736842105,9,1628,182272,10,0,0.0,0.6428571428571429,Low,72,Medium,Medium
50.0,76,8,0.10526315789473684,13,1765,170217,4,31,0.40789473684210525,0.2727272727272727,Low,50,Low,Low
47.3,76,9,0.11842105263157894,8,1026,193408,9,9,0.11842105263157894,0.2727272727272727,High,95,Low,High
50.0,100,77,0.77,17,1081,100259,7,14,0.14,0.8157894736842105,Low,52,Low,High
50.0,46,2,0.043478260869565216,16,1272,161698,10,21,0.45652173913043476,0.8181818181818182,Medium,67,High,Medium
47.0,36,19,0.5277777777777778,18,1170,64741,8,18,0.5,0.9565217391304348,Low,79,Medium,High
50.0,93,48,0.5161290322580645,5,555,195930,6,44,0.4731182795698925,0.8095238095238095,Medium,64,Medium,High
50.0,61,50,0.819672131147541,6,1097,134667,7,22,0.36065573770491804,0.5238095238095238,High,67,High,Low
31.5,30,25,0.8333333333333334,14,1084,65601,5,13,0.43333333333333335,1.0,Low,100,Low,High
50.0,58,3,0.05172413793103448,18,238,134271,6,17,0.29310344827586204,0.9714285714285714,Low,53,High,Low
47.1,42,15,0.35714285714285715,9,736,106410,2,10,0.23809523809523808,0.8888888888888888,High,55,High,High
43.2,54,24,0.4444444444444444,14,890,62006,6,6,0.1111111111111111,0.5833333333333334,Medium,80,Medium,High
50.0,62,8,0.12903225806451613,6,337,166650,8,13,0.20967741935483872,1.0,Low,54,Medium,Medium
50.0,82,11,0.13414634146341464,10,1972,98248,4,22,0.2682926829268293,0.76,Medium,85,Low,Low
27.999999999999996,46,36,0.782608695652174,6,279,50192,6,2,0.043478260869565216,0.9411764705882353,Medium,89,Low,High
41.8,31,6,0.1935483870967742,18,1387,127144,5,13,0.41935483870967744,0.9130434782608695,High,50,Low,High
31.200000000000003,26,20,0.7692307692307693,11,721,54537,7,10,0.38461538461538464,0.8275862068965517,Medium,73,High,Low
50.0,89,16,0.1797752808988764,5,1509,193646,10,13,0.14606741573033707,0.3333333333333333,Medium,64,Medium,Medium
39.6,29,19,0.6551724137931034,13,806,113092,4,9,0.3103448275862069,0.4117647058823529,High,53,High,Medium
50.0,38,11,0.2894736842105263,7,1336,126792,3,19,0.5,0.9512195121951219,Low,57,Medium,Low
26.799999999999997,46,3,0.06521739130434782,11,278,164550,7,1,0.021739130434782608,0.875,Medium,75,Low,Medium
16.4,25,11,0.44,7,444,195365,8,3,0.12,0.36363636363636365,Medium,98,Low,Low
50.0,85,3,0.03529411764705882,13,1839,85005,7,35,0.4117647058823529,0.8787878787878788,Medium,70,Medium,Low
50.0,86,55,0.6395348837209303,19,698,124696,5,27,0.313953488372093,0.9,Low,99,Medium,Medium
27.0,59,15,0.2542372881355932,19,1421,84823,9,3,0.05084745762711865,0.7,Low,91,High,Medium
50.0,51,11,0.21568627450980393,9,506,52517,7,18,0.35294117647058826,0.9230769230769231,Medium,60,Low,Medium
36.0,33,1,0.030303030303030304,19,1054,127787,1,15,0.45454545454545453,0.7333333333333333,Low,97,High,Low
34.0,21,10,0.47619047619047616,11,1801,68689,7,7,0.3333333333333333,0.47368421052631576,Low,59,High,Medium
50.0,70,7,0.1,11,1176,148228,1,26,0.37142857142857144,0.2,Low,62,High,High
10.8,21,4,0.19047619047619047,10,994,101995,9,0,0.0,0.9444444444444444,Medium,100,High,Medium
50.0,99,89,0.898989898989899,6,1079,66045,4,12,0.12121212121212122,0.6,High,56,Medium,Low
23.1,27,19,0.7037037037037037,16,1944,132045,8,7,0.25925925925925924,0.95,High,80,Low,Medium
50.0,55,23,0.41818181818181815,8,340,124875,9,15,0.2727272727272727,0.9772727272727273,Low,61,Low,Medium
40.3,28,20,0.7142857142857143,11,385,119254,10,14,0.5,0.8541666666666666,Low,78,Low,Medium
50.0,88,18,0.20454545454545456,12,1592,189211,2,40,0.45454545454545453,0.75,Low,73,High,Medium
50.0,59,20,0.3389830508474576,14,751,149579,2,21,0.3559322033898305,0.96,High,59,Medium,Medium
35.8,23,20,0.8695652173913043,8,539,187377,6,8,0.34782608695652173,0.7560975609756098,Medium,63,High,Medium
31.599999999999998,43,16,0.37209302325581395,10,908,142604,9,6,0.13953488372093023,0.7777777777777778,Low,79,Medium,Low
32.3,70,63,0.9,10,656,130811,10,0,0.0,0.95,High,66,Low,Medium
36.1,49,19,0.3877551020408163,7,930,139737,8,8,0.16326530612244897,0.9565217391304348,Medium,68,High,Medium
50.0,90,14,0.15555555555555556,7,1599,171605,9,23,0.25555555555555554,0.9736842105263158,Medium,85,Low,High
50.0,91,21,0.23076923076923078,5,909,69884,10,42,0.46153846153846156,0.375,Medium,99,Low,Medium
25.5,22,12,0.5454545454545454,16,353,167065,1,7,0.3181818181818182,0.7272727272727273,Low,83,High,Medium
50.0,70,41,0.5857142857142857,12,216,90939,1,9,0.12857142857142856,0.7959183673469388,High,61,Medium,High
25.1,15,11,0.7333333333333333,5,1821,179964,10,7,0.4666666666666667,0.9375,Medium,72,Medium,High
17.9,19,14,0.7368421052631579,10,1024,179892,10,3,0.15789473684210525,0.4166666666666667,Low,94,High,Low
50.0,71,69,0.971830985915493,14,411,56899,1,33,0.4647887323943662,0.9565217391304348,High,77,Medium,High
49.8,91,32,0.3516483516483517,13,1909,112491,9,10,0.10989010989010989,0.9629629629629629,Low,65,High,Low
50.0,84,8,0.09523809523809523,8,617,104604,1,28,0.3333333333333333,0.6538461538461539,Low,98,Low,Low
24.6,21,3,0.14285714285714285,9,1470,163765,9,4,0.19047619047619047,0.8604651162790697,Medium,71,Medium,Medium
50.0,82,41,0.5,14,955,80141,4,29,0.35365853658536583,0.8571428571428571,High,99,Medium,Medium
40.2,93,23,0.24731182795698925,8,1670,79689,5,4,0.043010752688172046,0.6363636363636364,Medium,96,High,Medium
50.0,98,81,0.826530612244898,18,1455,133199,10,16,0.16326530612244897,0.8571428571428571,Medium,73,Low,High
50.0,73,70,0.958904109589041,18,1994,76495,10,29,0.3972602739726027,0.9629629629629629,Low,84,High,High
25.4,29,12,0.41379310344827586,8,476,101591,1,4,0.13793103448275862,0.7560975609756098,Medium,79,Low,Low
28.5,24,21,0.875,7,1583,55478,8,7,0.2916666666666667,0.8518518518518519,Low,71,Medium,High
38.9,51,16,0.3137254901960784,18,1604,183988,9,8,0.1568627450980392,0.6296296296296297,High,72,Low,High
50.0,98,33,0.336734693877551,17,555,62525,1,21,0.21428571428571427,0.625,Medium,57,High,High
33.6,32,4,0.125,9,1970,72183,3,7,0.21875,0.875,Low,65,Low,Low
15.499999999999998,18,7,0.3888888888888889,20,1434,125063,9,1,0.05555555555555555,0.8,Medium,77,Medium,Medium
